id,agent_type,o_zone_id,d_zone_id,o_zone_name,d_zone_name,o_node_id,d_node_id,path_node_seq,path_link_seq,b_generated,b_complete_trip,geometry,departure_time
7032,v,50,31,F0,D1,633,51,[],[],False,False,"LINESTRING(-111.939899 33.4215064, -111.937086 33.4255098)",0734
7033,v,50,32,F0,D2,3137,2044,[],[],False,False,"LINESTRING(-111.9396528 33.422417, -111.9359801 33.4256061)",0732
7034,v,50,33,F0,D3,426,2095,[],[],False,False,"LINESTRING(-111.9399401 33.4220728, -111.9334969 33.425479)",0753
7035,v,50,34,F0,D4,2892,171,[],[],False,False,"LINESTRING(-111.9403928 33.4227409, -111.930161 33.4249506)",0714
7036,v,50,35,F0,D5,703,65,[],[],False,False,"LINESTRING(-111.9398577 33.4219804, -111.929262 33.426115)",0733
7037,v,50,36,F0,D6,2208,3110,[],[],False,False,"LINESTRING(-111.9403 33.4221197, -111.9274309 33.425274)",0748
7041,v,50,40,F0,E0,709,128,[],[],False,False,"LINESTRING(-111.9403 33.4219333, -111.9399709 33.4231952)",0733
7042,v,50,41,F0,E1,3137,1864,[],[],False,False,"LINESTRING(-111.9396528 33.422417, -111.9391935 33.4239077)",0713
7043,v,50,42,F0,E2,1911,15,[],[],False,False,"LINESTRING(-111.9398477 33.4218126, -111.9358458 33.4243666)",0708
7044,v,50,43,F0,E3,634,1498,[],[],False,False,"LINESTRING(-111.9399182 33.421791, -111.9335798 33.4235219)",0702
7045,v,50,44,F0,E4,2882,177,[],[],False,False,"LINESTRING(-111.9403567 33.4215623, -111.9321775 33.4242506)",0732
7046,v,50,45,F0,E5,1905,1058,[],[],False,False,"LINESTRING(-111.9398518 33.42207, -111.9288263 33.4246188)",0727
7047,v,50,46,F0,E6,708,484,[],[],False,False,"LINESTRING(-111.9401712 33.4219341, -111.9261 33.4233397)",0734
7051,v,50,50,F0,F0,425,3063,[],[],False,False,"LINESTRING(-111.9399323 33.4219356, -111.9398639 33.4225673)",0740
7052,v,50,51,F0,F1,838,2704,[],[],False,False,"LINESTRING(-111.9398538 33.4218932, -111.9378639 33.4216292)",0737
7053,v,50,52,F0,F2,1965,1540,[],[],False,False,"LINESTRING(-111.939396 33.4224166, -111.935472 33.4226061)",0717
7054,v,50,53,F0,F3,2208,2937,[],[],False,False,"LINESTRING(-111.9403 33.4221197, -111.9329896 33.4217306)",0749
7055,v,50,54,F0,F4,659,207,[],[],False,False,"LINESTRING(-111.9400741 33.4225274, -111.930164 33.4230713)",0736
7056,v,50,55,F0,F5,702,3186,[],[],False,False,"LINESTRING(-111.9393949 33.4219819, -111.9292505 33.4222281)",0728
7057,v,50,56,F0,F6,669,692,[],[],False,False,"LINESTRING(-111.9400773 33.4220661, -111.9262544 33.4220295)",0731
7061,v,50,60,F0,G0,2892,29,[],[],False,False,"LINESTRING(-111.9403928 33.4227409, -111.9400799 33.4212624)",0737
7062,v,50,61,F0,G1,838,2476,[],[],False,False,"LINESTRING(-111.9398538 33.4218932, -111.9379436 33.4202982)",0747
7063,v,50,62,F0,G2,2882,2700,[],[],False,False,"LINESTRING(-111.9403567 33.4215623, -111.9369019 33.420325)",0702
7064,v,50,63,F0,G3,1904,2291,[],[],False,False,"LINESTRING(-111.939394 33.4220712, -111.9330366 33.4205872)",0713
7065,v,50,64,F0,G4,659,2744,[],[],False,False,"LINESTRING(-111.9400741 33.4225274, -111.9322079 33.419683)",0724
7066,v,50,65,F0,G5,703,2489,[],[],False,False,"LINESTRING(-111.9398577 33.4219804, -111.9299058 33.4205041)",0714
7067,v,50,66,F0,G6,1904,1984,[],[],False,False,"LINESTRING(-111.939394 33.4220712, -111.9276066 33.4196845)",0728
7071,v,50,70,F0,H0,2208,2352,[],[],False,False,"LINESTRING(-111.9403 33.4221197, -111.9395498 33.4177557)",0727
7072,v,50,71,F0,H1,634,2334,[],[],False,False,"LINESTRING(-111.9399182 33.421791, -111.9379245 33.4180519)",0749
7073,v,50,72,F0,H2,703,2694,[],[],False,False,"LINESTRING(-111.9398577 33.4219804, -111.9361759 33.4179433)",0712
7074,v,50,73,F0,H3,2208,2447,[],[],False,False,"LINESTRING(-111.9403 33.4221197, -111.9329422 33.4184389)",0759
7076,v,50,75,F0,H5,633,2066,[],[],False,False,"LINESTRING(-111.939899 33.4215064, -111.9281444 33.4194062)",0725
7077,v,50,76,F0,H6,634,780,[],[],False,False,"LINESTRING(-111.9399182 33.421791, -111.9262995 33.4180207)",0709
7081,v,50,80,F0,I0,838,3082,[],[],False,False,"LINESTRING(-111.9398538 33.4218932, -111.9402295 33.417102)",0716
7082,v,50,81,F0,I1,1906,1565,[],[],False,False,"LINESTRING(-111.939845 33.4224183, -111.9383524 33.4177098)",0712
7083,v,50,82,F0,I2,702,543,[],[],False,False,"LINESTRING(-111.9393949 33.4219819, -111.9352509 33.4162656)",0726
7084,v,50,83,F0,I3,669,2980,[],[],False,False,"LINESTRING(-111.9400773 33.4220661, -111.9338074 33.4171026)",0800
7085,v,50,84,F0,I4,27,808,[],[],False,False,"LINESTRING(-111.9400858 33.4219347, -111.9313962 33.4174076)",0727
7086,v,50,85,F0,I5,659,1761,[],[],False,False,"LINESTRING(-111.9400741 33.4225274, -111.9292821 33.4166416)",0756
7087,v,50,86,F0,I6,1965,746,[],[],False,False,"LINESTRING(-111.939396 33.4224166, -111.9263007 33.4163769)",0724
7091,v,50,90,F0,J0,2882,537,[],[],False,False,"LINESTRING(-111.9403567 33.4215623, -111.9396432 33.4145427)",0711
7092,v,50,91,F0,J1,3063,316,[],[],False,False,"LINESTRING(-111.9398639 33.4225673, -111.9372934 33.4159191)",0723
7093,v,50,92,F0,J2,2892,2353,[],[],False,False,"LINESTRING(-111.9403928 33.4227409, -111.9364815 33.4148052)",0723
7094,v,50,93,F0,J3,428,2163,[],[],False,False,"LINESTRING(-111.9399651 33.4229201, -111.9327141 33.4145707)",0708
7095,v,50,94,F0,J4,27,1747,[],[],False,False,"LINESTRING(-111.9400858 33.4219347, -111.9307984 33.4148738)",0727
7096,v,50,95,F0,J5,709,1768,[],[],False,False,"LINESTRING(-111.9403 33.4219333, -111.9287439 33.4155345)",0752
7097,v,50,96,F0,J6,1964,2854,[],[],False,False,"LINESTRING(-111.9393945 33.4223619, -111.9266247 33.4156307)",0737
7141,v,51,0,F1,A0,701,180,[],[],False,False,"LINESTRING(-111.9390184 33.4219833, -111.9403 33.4308807)",0800
7142,v,51,1,F1,A1,1919,1799,[],[],False,False,"LINESTRING(-111.9380634 33.4219877, -111.9390393 33.4305507)",0726
7143,v,51,2,F1,A2,1920,340,[],[],False,False,"LINESTRING(-111.9380573 33.422058, -111.935031 33.4318482)",0724
7144,v,51,3,F1,A3,1908,2478,[],[],False,False,"LINESTRING(-111.9380616 33.422853, -111.933604 33.4312899)",0751
7145,v,51,4,F1,A4,2825,2881,[],[],False,False,"LINESTRING(-111.9389314 33.4222258, -111.932407 33.430217)",0715
7146,v,51,5,F1,A5,1995,1422,[],[],False,False,"LINESTRING(-111.9388994 33.4223047, -111.9284986 33.430286)",0730
7147,v,51,6,F1,A6,846,1713,[],[],False,False,"LINESTRING(-111.9389138 33.4219837, -111.9264255 33.432)",0751
7151,v,51,10,F1,B0,2678,524,[],[],False,False,"LINESTRING(-111.9391207 33.4230631, -111.9399803 33.4301994)",0757
7152,v,51,11,F1,B1,1994,2236,[],[],False,False,"LINESTRING(-111.9389149 33.4220993, -111.9383649 33.4300084)",0717
7153,v,51,12,F1,B2,3183,150,[],[],False,False,"LINESTRING(-111.9386082 33.4212937, -111.9349285 33.4300573)",0731
7154,v,51,13,F1,B3,94,1184,[],[],False,False,"LINESTRING(-111.938149 33.4218417, -111.9327746 33.4290929)",0708
7155,v,51,14,F1,B4,1918,1168,[],[],False,False,"LINESTRING(-111.9380706 33.4219009, -111.931145 33.4287392)",0749
7156,v,51,15,F1,B5,94,1613,[],[],False,False,"LINESTRING(-111.938149 33.4218417, -111.928853 33.4295856)",0703
7157,v,51,16,F1,B6,93,1450,[],[],False,False,"LINESTRING(-111.9381506 33.4218987, -111.9264665 33.4286895)",0718
7161,v,51,20,F1,C0,845,2223,[],[],False,False,"LINESTRING(-111.9382403 33.4219887, -111.9401598 33.427445)",0724
7162,v,51,21,F1,C1,1919,2928,[],[],False,False,"LINESTRING(-111.9380634 33.4219877, -111.9391658 33.4269128)",0756
7163,v,51,22,F1,C2,2680,2302,[],[],False,False,"LINESTRING(-111.9387043 33.4230624, -111.9358858 33.4273311)",0706
7164,v,51,23,F1,C3,3078,1135,[],[],False,False,"LINESTRING(-111.9390132 33.4228953, -111.9336107 33.428229)",0751
7165,v,51,24,F1,C4,2648,1119,[],[],False,False,"LINESTRING(-111.9380592 33.4226694, -111.9306331 33.4281502)",0728
7166,v,51,25,F1,C5,2703,1198,[],[],False,False,"LINESTRING(-111.9375465 33.4215713, -111.9283515 33.4273337)",0728
7171,v,51,30,F1,D0,2703,2220,[],[],False,False,"LINESTRING(-111.9375465 33.4215713, -111.9399158 33.4265386)",0733
7172,v,51,31,F1,D1,2151,1668,[],[],False,False,"LINESTRING(-111.9380817 33.4220584, -111.9384489 33.4252904)",0702
7175,v,51,34,F1,D4,1995,1703,[],[],False,False,"LINESTRING(-111.9388994 33.4223047, -111.9308999 33.4250091)",0758
7176,v,51,35,F1,D5,94,2682,[],[],False,False,"LINESTRING(-111.938149 33.4218417, -111.9287366 33.4255091)",0748
7177,v,51,36,F1,D6,840,3116,[],[],False,False,"LINESTRING(-111.9382374 33.4218981, -111.9274309 33.4248627)",0754
7181,v,51,40,F1,E0,1995,2276,[],[],False,False,"LINESTRING(-111.9388994 33.4223047, -111.9403 33.4241139)",0723
7182,v,51,41,F1,E1,844,1857,[],[],False,False,"LINESTRING(-111.9381483 33.4220586, -111.9390787 33.4237208)",0757
7183,v,51,42,F1,E2,1917,16,[],[],False,False,"LINESTRING(-111.9382355 33.4218418, -111.935507 33.4243584)",0736
7184,v,51,43,F1,E3,3207,1016,[],[],False,False,"LINESTRING(-111.9377247 33.422251, -111.933579 33.4235502)",0750
7185,v,51,44,F1,E4,1283,1064,[],[],False,False,"LINESTRING(-111.9380771 33.4218413, -111.9309513 33.4234312)",0727
7186,v,51,45,F1,E5,2648,1470,[],[],False,False,"LINESTRING(-111.9380592 33.4226694, -111.9290427 33.4242221)",0750
7187,v,51,46,F1,E6,3207,480,[],[],False,False,"LINESTRING(-111.9377247 33.422251, -111.9261 33.424501)",0719
7191,v,51,50,F1,F0,2151,1911,[],[],False,False,"LINESTRING(-111.9380817 33.4220584, -111.9398477 33.4218126)",0743
7192,v,51,51,F1,F1,1917,1283,[],[],False,False,"LINESTRING(-111.9382355 33.4218418, -111.9380771 33.4218413)",0726
7193,v,51,52,F1,F2,2648,2826,[],[],False,False,"LINESTRING(-111.9380592 33.4226694, -111.9364496 33.4225291)",0740
7194,v,51,53,F1,F3,844,412,[],[],False,False,"LINESTRING(-111.9381483 33.4220586, -111.9341765 33.4215721)",0754
7195,v,51,54,F1,F4,839,2878,[],[],False,False,"LINESTRING(-111.9390193 33.4218977, -111.9305198 33.4215784)",0720
7196,v,51,55,F1,F5,2677,1208,[],[],False,False,"LINESTRING(-111.9387746 33.42306, -111.9298394 33.4221438)",0728
7197,v,51,56,F1,F6,2825,689,[],[],False,False,"LINESTRING(-111.9389314 33.4222258, -111.927387 33.4220144)",0738
7201,v,51,60,F1,G0,841,1986,[],[],False,False,"LINESTRING(-111.9381496 33.4219875, -111.940148 33.4204907)",0756
7202,v,51,61,F1,G1,1918,98,[],[],False,False,"LINESTRING(-111.9380706 33.4219009, -111.9381248 33.4202238)",0741
7203,v,51,62,F1,G2,2704,385,[],[],False,False,"LINESTRING(-111.9378639 33.4216292, -111.9359643 33.4212277)",0752
7204,v,51,63,F1,G3,1920,2291,[],[],False,False,"LINESTRING(-111.9380573 33.422058, -111.9330366 33.4205872)",0712
7205,v,51,64,F1,G4,1917,1655,[],[],False,False,"LINESTRING(-111.9382355 33.4218418, -111.931821 33.4210288)",0743
7206,v,51,65,F1,G5,2704,867,[],[],False,False,"LINESTRING(-111.9378639 33.4216292, -111.9288784 33.4195156)",0703
7207,v,51,66,F1,G6,2824,758,[],[],False,False,"LINESTRING(-111.9390615 33.4224865, -111.9262989 33.4202366)",0744
7211,v,51,70,F1,H0,843,32,[],[],False,False,"LINESTRING(-111.9381521 33.4225867, -111.9401076 33.4190658)",0737
7213,v,51,72,F1,H2,2152,2418,[],[],False,False,"LINESTRING(-111.939018 33.4218402, -111.9350561 33.4190198)",0758
7214,v,51,73,F1,H3,3073,2448,[],[],False,False,"LINESTRING(-111.9374517 33.4229246, -111.9330815 33.4184918)",0731
7215,v,51,74,F1,H4,1908,1262,[],[],False,False,"LINESTRING(-111.9380616 33.422853, -111.9312382 33.4187101)",0718
7216,v,51,75,F1,H5,3207,1447,[],[],False,False,"LINESTRING(-111.9377247 33.422251, -111.9279714 33.4184546)",0744
7221,v,51,80,F1,I0,1919,1561,[],[],False,False,"LINESTRING(-111.9380634 33.4219877, -111.9396665 33.4177037)",0705
7222,v,51,81,F1,I1,841,2339,[],[],False,False,"LINESTRING(-111.9381496 33.4219875, -111.9372464 33.4175633)",0709
7223,v,51,82,F1,I2,1283,3107,[],[],False,False,"LINESTRING(-111.9380771 33.4218413, -111.9360131 33.4166035)",0709
7224,v,51,83,F1,I3,3074,2979,[],[],False,False,"LINESTRING(-111.9371395 33.4225185, -111.9340853 33.4171288)",0800
7225,v,51,84,F1,I4,1994,1349,[],[],False,False,"LINESTRING(-111.9389149 33.4220993, -111.9312483 33.41748)",0732
7226,v,51,85,F1,I5,841,2387,[],[],False,False,"LINESTRING(-111.9381496 33.4219875, -111.9289961 33.4166414)",0756
7227,v,51,86,F1,I6,2680,2851,[],[],False,False,"LINESTRING(-111.9387043 33.4230624, -111.9257678 33.4176174)",0738
7231,v,51,90,F1,J0,843,3097,[],[],False,False,"LINESTRING(-111.9381521 33.4225867, -111.9402806 33.4150916)",0726
7232,v,51,91,F1,J1,1908,355,[],[],False,False,"LINESTRING(-111.9380616 33.422853, -111.9372838 33.4159358)",0757
7233,v,51,92,F1,J2,1988,2808,[],[],False,False,"LINESTRING(-111.9382429 33.4225857, -111.9365592 33.4157516)",0722
7234,v,51,93,F1,J3,2648,606,[],[],False,False,"LINESTRING(-111.9380592 33.4226694, -111.9329616 33.4146434)",0724
7235,v,51,94,F1,J4,1917,2165,[],[],False,False,"LINESTRING(-111.9382355 33.4218418, -111.9305916 33.4144)",0739
7236,v,51,95,F1,J5,846,2841,[],[],False,False,"LINESTRING(-111.9389138 33.4219837, -111.9283286 33.4141543)",0742
7237,v,51,96,F1,J6,3207,2837,[],[],False,False,"LINESTRING(-111.9377247 33.422251, -111.926987 33.4152738)",0756
7281,v,52,0,F2,A0,36,181,[],[],False,False,"LINESTRING(-111.9358451 33.4219117, -111.9401399 33.4303209)",0730
7282,v,52,1,F2,A1,1542,1789,[],[],False,False,"LINESTRING(-111.93606 33.4221182, -111.9379807 33.4317981)",0720
7283,v,52,2,F2,A2,502,3050,[],[],False,False,"LINESTRING(-111.9350628 33.422002, -111.9354762 33.4311454)",0800
7284,v,52,3,F2,A3,1915,2932,[],[],False,False,"LINESTRING(-111.9366607 33.4218493, -111.9339449 33.4307726)",0733
7285,v,52,4,F2,A4,1874,346,[],[],False,False,"LINESTRING(-111.936751 33.4220553, -111.9323036 33.4311205)",0715
7287,v,52,6,F2,A6,377,1,[],[],False,False,"LINESTRING(-111.9366651 33.4223635, -111.9262851 33.432)",0723
7291,v,52,10,F2,B0,113,738,[],[],False,False,"LINESTRING(-111.934969 33.4220021, -111.9401871 33.4296574)",0750
7292,v,52,11,F2,B1,1232,827,[],[],False,False,"LINESTRING(-111.9350696 33.4214773, -111.9381867 33.4300134)",0707
7293,v,52,12,F2,B2,1540,150,[],[],False,False,"LINESTRING(-111.935472 33.4226061, -111.9349285 33.4300573)",0713
7294,v,52,13,F2,B3,2754,2605,[],[],False,False,"LINESTRING(-111.9363769 33.4216926, -111.9325281 33.4284392)",0722
7295,v,52,14,F2,B4,505,823,[],[],False,False,"LINESTRING(-111.9366624 33.4219915, -111.9313991 33.4292029)",0708
7296,v,52,15,F2,B5,2826,1613,[],[],False,False,"LINESTRING(-111.9364496 33.4225291, -111.928853 33.4295856)",0759
7297,v,52,16,F2,B6,383,714,[],[],False,False,"LINESTRING(-111.936651 33.4212927, -111.926283 33.4288957)",0756
7301,v,52,20,F2,C0,504,2246,[],[],False,False,"LINESTRING(-111.936566 33.4219912, -111.9399181 33.4275755)",0745
7302,v,52,21,F2,C1,1544,1404,[],[],False,False,"LINESTRING(-111.9362677 33.4220558, -111.9377913 33.4281528)",0719
7303,v,52,22,F2,C2,1914,1963,[],[],False,False,"LINESTRING(-111.936756 33.4219096, -111.9357079 33.428221)",0752
7304,v,52,23,F2,C3,2754,2617,[],[],False,False,"LINESTRING(-111.9363769 33.4216926, -111.9330861 33.4273036)",0755
7305,v,52,24,F2,C4,502,2594,[],[],False,False,"LINESTRING(-111.9350628 33.422002, -111.9309895 33.4277783)",0718
7306,v,52,25,F2,C5,376,1159,[],[],False,False,"LINESTRING(-111.9366668 33.4224568, -111.9293948 33.4279784)",0711
7311,v,52,30,F2,D0,1220,25,[],[],False,False,"LINESTRING(-111.9348379 33.4220704, -111.940152 33.426463)",0732
7312,v,52,31,F2,D1,1874,444,[],[],False,False,"LINESTRING(-111.936751 33.4220553, -111.939223 33.424936)",0740
7313,v,52,32,F2,D2,1221,283,[],[],False,False,"LINESTRING(-111.9350566 33.4217992, -111.935719 33.4259735)",0759
7314,v,52,33,F2,D3,2279,883,[],[],False,False,"LINESTRING(-111.9358657 33.4227186, -111.9346292 33.4254611)",0708
7315,v,52,34,F2,D4,1489,173,[],[],False,False,"LINESTRING(-111.9348428 33.4220906, -111.9317017 33.4249967)",0721
7316,v,52,35,F2,D5,3006,1090,[],[],False,False,"LINESTRING(-111.9364424 33.4221657, -111.9299878 33.4255802)",0720
7317,v,52,36,F2,D6,2279,3111,[],[],False,False,"LINESTRING(-111.9358657 33.4227186, -111.9270376 33.425275)",0707
7321,v,52,40,F2,E0,889,819,[],[],False,False,"LINESTRING(-111.9358456 33.4218561, -111.9403 33.4232024)",0750
7322,v,52,41,F2,E1,39,1909,[],[],False,False,"LINESTRING(-111.934969 33.4219161, -111.9380621 33.4230856)",0720
7323,v,52,42,F2,E2,1533,17,[],[],False,False,"LINESTRING(-111.9350938 33.4226083, -111.935394 33.4243427)",0702
7324,v,52,43,F2,E3,2826,2793,[],[],False,False,"LINESTRING(-111.9364496 33.4225291, -111.9341853 33.423824)",0751
7325,v,52,44,F2,E4,2751,1074,[],[],False,False,"LINESTRING(-111.9353238 33.421514, -111.9303321 33.4240507)",0728
7326,v,52,45,F2,E5,937,1063,[],[],False,False,"LINESTRING(-111.935057 33.421718, -111.9283481 33.4245444)",0756
7327,v,52,46,F2,E6,36,3114,[],[],False,False,"LINESTRING(-111.9358451 33.4219117, -111.9270376 33.4248576)",0734
7331,v,52,50,F2,F0,937,1904,[],[],False,False,"LINESTRING(-111.935057 33.421718, -111.939394 33.4220712)",0726
7332,v,52,51,F2,F1,1875,3293,[],[],False,False,"LINESTRING(-111.9365681 33.4220559, -111.9378621 33.4213523)",0800
7333,v,52,52,F2,F2,37,1540,[],[],False,False,"LINESTRING(-111.9356538 33.4219104, -111.935472 33.4226061)",0738
7334,v,52,53,F2,F3,1539,1040,[],[],False,False,"LINESTRING(-111.9358976 33.4226037, -111.9326145 33.4215211)",0730
7335,v,52,54,F2,F4,2129,3249,[],[],False,False,"LINESTRING(-111.9354743 33.4229532, -111.9315943 33.4218021)",0716
7336,v,52,55,F2,F5,1542,882,[],[],False,False,"LINESTRING(-111.93606 33.4221182, -111.9289593 33.4221573)",0706
7337,v,52,56,F2,F6,3006,689,[],[],False,False,"LINESTRING(-111.9364424 33.4221657, -111.927387 33.4220144)",0733
7341,v,52,60,F2,G0,3195,1987,[],[],False,False,"LINESTRING(-111.9352471 33.4222632, -111.9403 33.420489)",0711
7342,v,52,61,F2,G1,35,2701,[],[],False,False,"LINESTRING(-111.936563 33.4219081, -111.9373392 33.420505)",0711
7343,v,52,62,F2,G2,890,1288,[],[],False,False,"LINESTRING(-111.9356532 33.4218555, -111.9368033 33.420611)",0727
7344,v,52,63,F2,G3,1916,952,[],[],False,False,"LINESTRING(-111.9366628 33.4220561, -111.9330426 33.4208651)",0719
7345,v,52,64,F2,G4,889,2759,[],[],False,False,"LINESTRING(-111.9358456 33.4218561, -111.9313972 33.4209742)",0712
7346,v,52,65,F2,G5,1284,873,[],[],False,False,"LINESTRING(-111.9367558 33.4218486, -111.9289036 33.4199746)",0722
7347,v,52,66,F2,G6,2279,2515,[],[],False,False,"LINESTRING(-111.9358657 33.4227186, -111.9277868 33.4203323)",0709
7351,v,52,70,F2,H0,113,3054,[],[],False,False,"LINESTRING(-111.934969 33.4220021, -111.9403085 33.418349)",0734
7352,v,52,71,F2,H1,36,2323,[],[],False,False,"LINESTRING(-111.9358451 33.4219117, -111.938751 33.4186073)",0751
7353,v,52,72,F2,H2,377,2712,[],[],False,False,"LINESTRING(-111.9366651 33.4223635, -111.9358616 33.4191035)",0754
7354,v,52,73,F2,H3,2751,3204,[],[],False,False,"LINESTRING(-111.9353238 33.421514, -111.9329845 33.4185296)",0756
7355,v,52,74,F2,H4,1540,1337,[],[],False,False,"LINESTRING(-111.935472 33.4226061, -111.9307749 33.4183443)",0731
7356,v,52,75,F2,H5,2893,3033,[],[],False,False,"LINESTRING(-111.9357494 33.4215562, -111.9295097 33.4185348)",0732
7357,v,52,76,F2,H6,1546,796,[],[],False,False,"LINESTRING(-111.935473 33.422904, -111.927701 33.4185691)",0714
7361,v,52,80,F2,I0,1535,1562,[],[],False,False,"LINESTRING(-111.9348817 33.4219166, -111.9394997 33.4177045)",0722
7362,v,52,81,F2,I1,2827,318,[],[],False,False,"LINESTRING(-111.9362476 33.4223935, -111.9377894 33.4168413)",0713
7363,v,52,82,F2,I2,3195,1723,[],[],False,False,"LINESTRING(-111.9352471 33.4222632, -111.9350065 33.4160605)",0735
7364,v,52,83,F2,I3,3006,2708,[],[],False,False,"LINESTRING(-111.9364424 33.4221657, -111.934368 33.4176856)",0730
7365,v,52,84,F2,I4,2129,1350,[],[],False,False,"LINESTRING(-111.9354743 33.4229532, -111.9302497 33.4174934)",0713
7366,v,52,85,F2,I5,1540,1320,[],[],False,False,"LINESTRING(-111.935472 33.4226061, -111.929493 33.4166835)",0713
7367,v,52,86,F2,I6,2753,2078,[],[],False,False,"LINESTRING(-111.9361576 33.4215248, -111.9272849 33.4169621)",0705
7371,v,52,90,F2,J0,2754,2117,[],[],False,False,"LINESTRING(-111.9363769 33.4216926, -111.939909 33.4147094)",0719
7372,v,52,91,F2,J1,1533,123,[],[],False,False,"LINESTRING(-111.9350938 33.4226083, -111.939166 33.4147167)",0752
7373,v,52,92,F2,J2,1535,1740,[],[],False,False,"LINESTRING(-111.9348817 33.4219166, -111.9351876 33.415678)",0723
7374,v,52,93,F2,J3,2279,605,[],[],False,False,"LINESTRING(-111.9358657 33.4227186, -111.9335205 33.4146455)",0702
7375,v,52,94,F2,J4,502,1748,[],[],False,False,"LINESTRING(-111.9350628 33.422002, -111.9307754 33.4145909)",0718
7376,v,52,95,F2,J5,1486,2786,[],[],False,False,"LINESTRING(-111.9348846 33.422505, -111.929451 33.4151196)",0757
7377,v,52,96,F2,J6,1874,3303,[],[],False,False,"LINESTRING(-111.936751 33.4220553, -111.927377 33.4157682)",0715
7421,v,53,0,F3,A0,972,1804,[],[],False,False,"LINESTRING(-111.9337654 33.4228238, -111.9398724 33.4311569)",0755
7424,v,53,3,F3,A3,958,3128,[],[],False,False,"LINESTRING(-111.9330641 33.4228301, -111.9342783 33.4308255)",0757
7425,v,53,4,F3,A4,2114,347,[],[],False,False,"LINESTRING(-111.9339885 33.4219235, -111.931868 33.4308819)",0706
7431,v,53,10,F3,B0,413,563,[],[],False,False,"LINESTRING(-111.9341787 33.4217696, -111.940091 33.4296678)",0734
7433,v,53,12,F3,B2,973,150,[],[],False,False,"LINESTRING(-111.9338447 33.4228357, -111.9349285 33.4300573)",0722
7434,v,53,13,F3,B3,1281,2605,[],[],False,False,"LINESTRING(-111.9341768 33.4218569, -111.9325281 33.4284392)",0727
