name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,2958,594875418,1958,1957,1,28.97,1,30,800,service,8,"LINESTRING (-111.9331916 33.4274935, -111.9331866 33.4275351, -111.9331973 33.4275686, -111.9332805 33.4276973, -111.9332854 33.4277355)",walk;bike,1,0,,
,2959,594875418,1958,1959,1,45.52,1,30,800,service,8,"LINESTRING (-111.9331916 33.4274935, -111.9332447 33.4274442, -111.9333113 33.4273790, -111.9334964 33.4271725)",walk;bike,1,0,,
,2960,594875418,1959,1958,1,45.52,1,30,800,service,8,"LINESTRING (-111.9334964 33.4271725, -111.9333113 33.4273790, -111.9332447 33.4274442, -111.9331916 33.4274935)",walk;bike,1,0,,
,2961,594875420,1960,1961,1,47.97,1,30,800,service,8,"LINESTRING (-111.9334179 33.4282150, -111.9333444 33.4282202, -111.9331468 33.4282505, -111.9329057 33.4282602)",walk;bike,1,0,,
,2962,594875420,1961,1960,1,47.97,1,30,800,service,8,"LINESTRING (-111.9329057 33.4282602, -111.9331468 33.4282505, -111.9333444 33.4282202, -111.9334179 33.4282150)",walk;bike,1,0,,
,2963,594875420,1961,1962,1,99.9,1,30,800,service,8,"LINESTRING (-111.9329057 33.4282602, -111.9326320 33.4281565, -111.9325730 33.4280180, -111.9326612 33.4276856, -111.9326483 33.4275243)",walk;bike,1,0,,
,2964,594875420,1962,1961,1,99.9,1,30,800,service,8,"LINESTRING (-111.9326483 33.4275243, -111.9326612 33.4276856, -111.9325730 33.4280180, -111.9326320 33.4281565, -111.9329057 33.4282602)",walk;bike,1,0,,
Leonard Monti Trail,2965,596517102,517,1963,1,164.46,1,5,800,footway,10,"LINESTRING (-111.9363371 33.4277086, -111.9363122 33.4277286, -111.9361819 33.4277632, -111.9361307 33.4277528, -111.9359533 33.4277601, -111.9359014 33.4277668, -111.9358841 33.4277884, -111.9358189 33.4277938, -111.9356703 33.4277854, -111.9356342 33.4278034, -111.9355658 33.4278045, -111.9355658 33.4278278, -111.9355553 33.4278345, -111.9355193 33.4278264, -111.9354789 33.4278312, -111.9354293 33.4278310, -111.9353893 33.4278265, -111.9353011 33.4278453, -111.9353111 33.4278927, -111.9353332 33.4279245, -111.9353637 33.4279462, -111.9353949 33.4279504, -111.9354243 33.4279633, -111.9354753 33.4280153, -111.9355127 33.4280256, -111.9355306 33.4280520, -111.9355557 33.4280732, -111.9355883 33.4281338, -111.9356288 33.4281615, -111.9356517 33.4281996, -111.9356821 33.4282327, -111.9357079 33.4282210)",walk,0,0,,
,2966,596517103,515,1402,1,60.49,1,5,800,footway,10,"LINESTRING (-111.9388800 33.4285351, -111.9388918 33.4284555, -111.9388894 33.4282571, -111.9388662 33.4281692, -111.9388237 33.4280900, -111.9387681 33.4280129)",walk,0,0,,
,2967,596517103,1402,1403,1,35.16,1,5,800,footway,10,"LINESTRING (-111.9387681 33.4280129, -111.9386348 33.4278704, -111.9385415 33.4277591)",walk,0,0,,
,2968,596517103,1403,228,1,151.49,1,5,800,footway,10,"LINESTRING (-111.9385415 33.4277591, -111.9384942 33.4277037, -111.9384508 33.4276702, -111.9381225 33.4274790, -111.9380380 33.4274383, -111.9377043 33.4273197, -111.9374282 33.4272120, -111.9373784 33.4271987, -111.9372419 33.4271739, -111.9371148 33.4271402)",walk,0,0,,
,2969,600096923,702,1904,1,9.9,1,30,800,service,8,"LINESTRING (-111.9393949 33.4219819, -111.9393940 33.4220712)",walk;bike,1,0,,
,2970,600096923,1904,702,1,9.9,1,30,800,service,8,"LINESTRING (-111.9393940 33.4220712, -111.9393949 33.4219819)",walk;bike,1,0,,
,2971,600096923,1904,1964,1,32.23,1,30,800,service,8,"LINESTRING (-111.9393940 33.4220712, -111.9393945 33.4223619)",walk;bike,1,0,,
,2972,600096923,1964,1904,1,32.23,1,30,800,service,8,"LINESTRING (-111.9393945 33.4223619, -111.9393940 33.4220712)",walk;bike,1,0,,
,2973,600096923,1964,1965,1,6.07,1,30,800,service,8,"LINESTRING (-111.9393945 33.4223619, -111.9393960 33.4224166)",walk;bike,1,0,,
,2974,600096923,1965,1964,1,6.07,1,30,800,service,8,"LINESTRING (-111.9393960 33.4224166, -111.9393945 33.4223619)",walk;bike,1,0,,
,2975,600096923,1965,1966,1,18.43,1,30,800,service,8,"LINESTRING (-111.9393960 33.4224166, -111.9393987 33.4225828)",walk;bike,1,0,,
,2976,600096923,1966,1965,1,18.43,1,30,800,service,8,"LINESTRING (-111.9393987 33.4225828, -111.9393960 33.4224166)",walk;bike,1,0,,
,2977,600096923,1966,1900,1,55.06,1,30,800,service,8,"LINESTRING (-111.9393987 33.4225828, -111.9393987 33.4226349, -111.9393987 33.4227175, -111.9393987 33.4227537, -111.9394050 33.4228973, -111.9394069 33.4230793)",walk;bike,1,0,,
,2978,600096923,1900,1966,1,55.06,1,30,800,service,8,"LINESTRING (-111.9394069 33.4230793, -111.9394050 33.4228973, -111.9393987 33.4227537, -111.9393987 33.4227175, -111.9393987 33.4226349, -111.9393987 33.4225828)",walk;bike,1,0,,
,2979,600096923,1900,130,1,12.51,1,30,800,service,8,"LINESTRING (-111.9394069 33.4230793, -111.9394076 33.4231921)",walk;bike,1,0,,
,2980,600096923,130,1900,1,12.51,1,30,800,service,8,"LINESTRING (-111.9394076 33.4231921, -111.9394069 33.4230793)",walk;bike,1,0,,
,2981,608164670,1967,1968,1,9.06,1,30,800,service,8,"LINESTRING (-111.9262460 33.4213580, -111.9261485 33.4213583)",walk;bike,1,0,,
,2982,608164670,1968,1967,1,9.06,1,30,800,service,8,"LINESTRING (-111.9261485 33.4213583, -111.9262460 33.4213580)",walk;bike,1,0,,
,2983,608164670,1968,1969,1,4.51,1,30,800,service,8,"LINESTRING (-111.9261485 33.4213583, -111.9261000 33.4213592)",walk;bike,1,0,,
,2984,608164670,1969,1968,1,4.51,1,30,800,service,8,"LINESTRING (-111.9261000 33.4213592, -111.9261485 33.4213583)",walk;bike,1,0,,
,2985,608164673,767,1970,1,9.27,1,30,800,service,8,"LINESTRING (-111.9262470 33.4216218, -111.9261473 33.4216222)",walk;bike,1,0,,
,2986,608164673,1970,767,1,9.27,1,30,800,service,8,"LINESTRING (-111.9261473 33.4216222, -111.9262470 33.4216218)",walk;bike,1,0,,
,2987,608164673,1970,1971,1,2.62,1,30,800,service,8,"LINESTRING (-111.9261473 33.4216222, -111.9261191 33.4216218)",walk;bike,1,0,,
,2988,608164673,1971,1970,1,2.62,1,30,800,service,8,"LINESTRING (-111.9261191 33.4216218, -111.9261473 33.4216222)",walk;bike,1,0,,
,2989,608164674,1971,1972,1,1.79,1,30,800,service,8,"LINESTRING (-111.9261191 33.4216218, -111.9261000 33.4216238)",walk;bike,1,0,,
,2990,608164674,1972,1971,1,1.79,1,30,800,service,8,"LINESTRING (-111.9261000 33.4216238, -111.9261191 33.4216218)",walk;bike,1,0,,
South McAllister Avenue,2991,613698108,56,1973,1,101.08,1,40,1200,tertiary,5,"LINESTRING (-111.9294120 33.4166399, -111.9295169 33.4165881, -111.9296074 33.4165060, -111.9301514 33.4159779)",walk;bike,0,0,,
South McAllister Avenue,2992,613698108,1973,1974,1,10.61,1,40,1200,tertiary,5,"LINESTRING (-111.9301514 33.4159779, -111.9302260 33.4159055)",walk;bike,0,0,,
South McAllister Avenue,2993,613698108,1974,1975,1,81.99,1,40,1200,tertiary,5,"LINESTRING (-111.9302260 33.4159055, -111.9303493 33.4157851, -111.9304248 33.4157061, -111.9304881 33.4156245, -111.9305592 33.4155164, -111.9306186 33.4154082, -111.9306452 33.4153477, -111.9306642 33.4152742)",walk;bike,0,0,,
,2994,613698109,863,1757,1,5.36,1,24,800,service,8,"LINESTRING (-111.9301574 33.4158684, -111.9301026 33.4158535)",walk;bike,0,0,,
,2995,613698109,1757,1756,1,47.71,1,24,800,service,8,"LINESTRING (-111.9301026 33.4158535, -111.9300340 33.4158089, -111.9300168 33.4157725, -111.9300203 33.4157336, -111.9301038 33.4156423, -111.9301537 33.4156242, -111.9301958 33.4156268, -111.9302717 33.4156806)",walk;bike,0,0,,
,2996,613698109,1756,861,1,6.1,1,24,800,service,8,"LINESTRING (-111.9302717 33.4156806, -111.9303114 33.4157244)",walk;bike,0,0,,
,2997,628929548,593,1814,1,7.3,1,30,800,service,8,"LINESTRING (-111.9385843 33.4299677, -111.9386276 33.4300226)",walk;bike,1,0,,
,2998,628929548,1814,593,1,7.3,1,30,800,service,8,"LINESTRING (-111.9386276 33.4300226, -111.9385843 33.4299677)",walk;bike,1,0,,
,2999,628929548,1814,1976,1,13.27,1,30,800,service,8,"LINESTRING (-111.9386276 33.4300226, -111.9387067 33.4301222)",walk;bike,1,0,,
,3000,628929548,1976,1814,1,13.27,1,30,800,service,8,"LINESTRING (-111.9387067 33.4301222, -111.9386276 33.4300226)",walk;bike,1,0,,
,3001,628929549,1977,1978,1,36.37,1,30,800,service,8,"LINESTRING (-111.9378281 33.4312972, -111.9378367 33.4313662, -111.9378491 33.4314504, -111.9378632 33.4314829, -111.9378898 33.4314962, -111.9379269 33.4315021, -111.9380242 33.4314991)",walk;bike,1,0,,
,3002,628929549,1978,1977,1,36.37,1,30,800,service,8,"LINESTRING (-111.9380242 33.4314991, -111.9379269 33.4315021, -111.9378898 33.4314962, -111.9378632 33.4314829, -111.9378491 33.4314504, -111.9378367 33.4313662, -111.9378281 33.4312972)",walk;bike,1,0,,
East Lemon Street,3003,638176401,116,321,1,27.51,1,24,800,service,8,"LINESTRING (-111.9370673 33.4162376, -111.9370865 33.4162439, -111.9373445 33.4163243)",walk;bike,0,0,,
,3004,648473680,95,1979,1,5.51,1,24,800,service,8,"LINESTRING (-111.9381410 33.4212157, -111.9380818 33.4212172)",walk;bike,1,0,,
,3005,648473680,1979,95,1,5.51,1,24,800,service,8,"LINESTRING (-111.9380818 33.4212172, -111.9381410 33.4212157)",walk;bike,1,0,,
,3006,648473680,1979,1980,1,53.26,1,24,800,service,8,"LINESTRING (-111.9380818 33.4212172, -111.9375090 33.4212233)",walk;bike,1,0,,
,3007,648473680,1980,1979,1,53.26,1,24,800,service,8,"LINESTRING (-111.9375090 33.4212233, -111.9380818 33.4212172)",walk;bike,1,0,,
,3008,648473680,1980,1981,1,38.9,1,24,800,service,8,"LINESTRING (-111.9375090 33.4212233, -111.9375063 33.4208724)",walk;bike,1,0,,
,3009,648473680,1981,1980,1,38.9,1,24,800,service,8,"LINESTRING (-111.9375063 33.4208724, -111.9375090 33.4212233)",walk;bike,1,0,,
,3010,648473680,1981,1982,1,5.08,1,24,800,service,8,"LINESTRING (-111.9375063 33.4208724, -111.9375060 33.4208266)",walk;bike,1,0,,
,3011,648473680,1982,1981,1,5.08,1,24,800,service,8,"LINESTRING (-111.9375060 33.4208266, -111.9375063 33.4208724)",walk;bike,1,0,,
,3012,651210656,362,1983,1,13.42,1,5,800,footway,10,"LINESTRING (-111.9280110 33.4194095, -111.9278906 33.4194763)",walk;bike,0,0,,
,3013,651210656,1983,1984,1,35.07,1,5,800,footway,10,"LINESTRING (-111.9278906 33.4194763, -111.9276066 33.4196845)",walk;bike,0,0,,
,3014,651210656,1984,470,1,123.94,1,5,800,footway,10,"LINESTRING (-111.9276066 33.4196845, -111.9275380 33.4197346, -111.9274797 33.4197686, -111.9274413 33.4197795, -111.9272038 33.4198228, -111.9271618 33.4198273, -111.9268282 33.4198365, -111.9267812 33.4198537, -111.9267436 33.4198955, -111.9266836 33.4202252)",walk;bike,0,0,,
,3015,651210657,1984,1985,1,25.86,1,5,800,footway,10,"LINESTRING (-111.9276066 33.4196845, -111.9277443 33.4197893, -111.9277976 33.4198024, -111.9278342 33.4198024)",walk,0,0,,
,3016,651210657,1985,363,1,17.0,1,5,800,footway,10,"LINESTRING (-111.9278342 33.4198024, -111.9280171 33.4198023)",walk,0,0,,
,3017,651210658,1985,1983,1,36.6,1,5,800,footway,10,"LINESTRING (-111.9278342 33.4198024, -111.9278930 33.4194964, -111.9278906 33.4194763)",walk,0,0,,
South Mill Avenue,3018,658319978,524,178,1,116.85,2,48,1800,primary,3,"LINESTRING (-111.9399803 33.4301994, -111.9399906 33.4304103, -111.9400096 33.4306981, -111.9400334 33.4309714, -111.9400645 33.4312508)",walk;bike,0,0,,
West 9th Street,3019,663021917,847,1986,1,8.67,1,40,1000,residential,6,"LINESTRING (-111.9400548 33.4204918, -111.9401480 33.4204907)",walk;bike,1,0,,
West 9th Street,3020,663021917,1986,847,1,8.67,1,40,1000,residential,6,"LINESTRING (-111.9401480 33.4204907, -111.9400548 33.4204918)",walk;bike,1,0,,
West 9th Street,3021,663021917,1986,1987,1,14.14,1,40,1000,residential,6,"LINESTRING (-111.9401480 33.4204907, -111.9403000 33.4204890)",walk;bike,1,0,,
West 9th Street,3022,663021917,1987,1986,1,14.14,1,40,1000,residential,6,"LINESTRING (-111.9403000 33.4204890, -111.9401480 33.4204907)",walk;bike,1,0,,
,3023,663022288,1902,1988,1,58.59,1,5,800,footway,10,"LINESTRING (-111.9382350 33.4220579, -111.9382422 33.4220867, -111.9382429 33.4225857)",walk;bike,0,0,,
,3024,663022288,1988,1896,1,55.12,1,5,800,footway,10,"LINESTRING (-111.9382429 33.4225857, -111.9382432 33.4230829)",walk;bike,0,0,,
,3025,663022288,1896,1989,1,8.06,1,5,800,footway,10,"LINESTRING (-111.9382432 33.4230829, -111.9382893 33.4231445)",walk;bike,0,0,,
,3026,709820484,1990,1991,1,8.12,1,30,800,service,8,"LINESTRING (-111.9403000 33.4209183, -111.9402126 33.4209187)",walk;bike,1,0,,
,3027,709820484,1991,1990,1,8.12,1,30,800,service,8,"LINESTRING (-111.9402126 33.4209187, -111.9403000 33.4209183)",walk;bike,1,0,,
,3028,709820486,29,1992,1,14.35,1,30,800,service,8,"LINESTRING (-111.9400799 33.4212624, -111.9402342 33.4212617)",walk;bike,1,0,,
,3029,709820486,1992,29,1,14.35,1,30,800,service,8,"LINESTRING (-111.9402342 33.4212617, -111.9400799 33.4212624)",walk;bike,1,0,,
,3030,709820494,1991,1993,1,13.48,1,30,800,service,8,"LINESTRING (-111.9402126 33.4209187, -111.9400677 33.4209218)",walk;bike,1,0,,
,3031,709820494,1993,1991,1,13.48,1,30,800,service,8,"LINESTRING (-111.9400677 33.4209218, -111.9402126 33.4209187)",walk;bike,1,0,,
,3032,709820622,846,1903,1,8.81,1,30,800,service,8,"LINESTRING (-111.9389138 33.4219837, -111.9389145 33.4220632)",walk;bike,1,0,,
,3033,709820622,1903,846,1,8.81,1,30,800,service,8,"LINESTRING (-111.9389145 33.4220632, -111.9389138 33.4219837)",walk;bike,1,0,,
,3034,709820622,1903,1994,1,4.0,1,30,800,service,8,"LINESTRING (-111.9389145 33.4220632, -111.9389149 33.4220993)",walk;bike,1,0,,
,3035,709820622,1994,1903,1,4.0,1,30,800,service,8,"LINESTRING (-111.9389149 33.4220993, -111.9389145 33.4220632)",walk;bike,1,0,,
,3036,709820623,1994,1995,1,22.82,1,30,800,service,8,"LINESTRING (-111.9389149 33.4220993, -111.9388994 33.4223047)",walk;bike,1,0,,
,3037,709820623,1995,1994,1,22.82,1,30,800,service,8,"LINESTRING (-111.9388994 33.4223047, -111.9389149 33.4220993)",walk;bike,1,0,,
,3038,709820624,1995,1964,1,52.54,1,30,800,service,8,"LINESTRING (-111.9388994 33.4223047, -111.9389000 33.4223639, -111.9393945 33.4223619)",walk;bike,1,0,,
,3039,709820624,1964,1995,1,52.54,1,30,800,service,8,"LINESTRING (-111.9393945 33.4223619, -111.9389000 33.4223639, -111.9388994 33.4223047)",walk;bike,1,0,,
,3040,710377323,1996,1241,1,13.97,1,30,800,service,8,"LINESTRING (-111.9301733 33.4212111, -111.9300231 33.4212080)",walk;bike,1,0,,
,3041,710377323,1241,1996,1,13.97,1,30,800,service,8,"LINESTRING (-111.9300231 33.4212080, -111.9301733 33.4212111)",walk;bike,1,0,,
,3042,712504676,1997,1998,1,19.41,1,30,800,service,8,"LINESTRING (-111.9365101 33.4312064, -111.9363014 33.4312001)",walk;bike,1,0,,
,3043,712504676,1998,1997,1,19.41,1,30,800,service,8,"LINESTRING (-111.9363014 33.4312001, -111.9365101 33.4312064)",walk;bike,1,0,,
,3044,712504677,1820,1997,1,23.82,1,30,800,service,8,"LINESTRING (-111.9367661 33.4312147, -111.9365101 33.4312064)",walk;bike,1,0,,
,3045,712504677,1997,1820,1,23.82,1,30,800,service,8,"LINESTRING (-111.9365101 33.4312064, -111.9367661 33.4312147)",walk;bike,1,0,,
,3046,712701935,833,1999,1,9.18,1,30,800,service,8,"LINESTRING (-111.9307178 33.4289677, -111.9306812 33.4290446)",walk;bike,1,0,,
,3047,712701935,1999,833,1,9.18,1,30,800,service,8,"LINESTRING (-111.9306812 33.4290446, -111.9307178 33.4289677)",walk;bike,1,0,,
,3048,712701935,1999,2000,1,69.84,1,30,800,service,8,"LINESTRING (-111.9306812 33.4290446, -111.9306279 33.4291582, -111.9300228 33.4291802)",walk;bike,1,0,,
,3049,712701935,2000,1999,1,69.84,1,30,800,service,8,"LINESTRING (-111.9300228 33.4291802, -111.9306279 33.4291582, -111.9306812 33.4290446)",walk;bike,1,0,,
,3050,712701935,2000,2000,1,128.59,1,30,800,service,8,"LINESTRING (-111.9300228 33.4291802, -111.9295428 33.4291977, -111.9295379 33.4290179, -111.9300144 33.4290030, -111.9300228 33.4291802)",walk;bike,1,0,,
,3051,712701935,2000,2000,1,128.59,1,30,800,service,8,"LINESTRING (-111.9300228 33.4291802, -111.9300144 33.4290030, -111.9295379 33.4290179, -111.9295428 33.4291977, -111.9300228 33.4291802)",walk;bike,1,0,,
,3052,712701938,624,2001,1,31.69,1,24,800,service,8,"LINESTRING (-111.9273720 33.4146858, -111.9273709 33.4144000)",walk;bike,1,0,,
,3053,712701938,2001,624,1,31.69,1,24,800,service,8,"LINESTRING (-111.9273709 33.4144000, -111.9273720 33.4146858)",walk;bike,1,0,,
,3054,712701940,2002,2003,1,23.85,1,24,800,service,8,"LINESTRING (-111.9269611 33.4146151, -111.9269606 33.4144000)",walk;bike,1,0,,
,3055,712701940,2003,2002,1,23.85,1,24,800,service,8,"LINESTRING (-111.9269606 33.4144000, -111.9269611 33.4146151)",walk;bike,1,0,,
,3056,712701947,2004,2005,1,8.98,1,30,800,service,8,"LINESTRING (-111.9338083 33.4144810, -111.9338060 33.4144000)",walk;bike,1,0,,
,3057,712701947,2005,2004,1,8.98,1,30,800,service,8,"LINESTRING (-111.9338060 33.4144000, -111.9338083 33.4144810)",walk;bike,1,0,,
,3058,712701949,2004,2006,1,79.46,1,30,800,service,8,"LINESTRING (-111.9338083 33.4144810, -111.9329537 33.4144792)",walk;bike,1,0,,
,3059,712701949,2006,2004,1,79.46,1,30,800,service,8,"LINESTRING (-111.9329537 33.4144792, -111.9338083 33.4144810)",walk;bike,1,0,,
,3060,712701951,2007,2006,1,8.78,1,30,800,service,8,"LINESTRING (-111.9329540 33.4144000, -111.9329537 33.4144792)",walk;bike,1,0,,
,3061,712701951,2006,2007,1,8.78,1,30,800,service,8,"LINESTRING (-111.9329537 33.4144792, -111.9329540 33.4144000)",walk;bike,1,0,,
,3062,712701951,2006,2008,1,11.49,1,30,800,service,8,"LINESTRING (-111.9329537 33.4144792, -111.9329580 33.4145828)",walk;bike,1,0,,
,3063,712701951,2008,2006,1,11.49,1,30,800,service,8,"LINESTRING (-111.9329580 33.4145828, -111.9329537 33.4144792)",walk;bike,1,0,,
,3064,712701951,2008,606,1,6.73,1,30,800,service,8,"LINESTRING (-111.9329580 33.4145828, -111.9329616 33.4146434)",walk;bike,1,0,,
,3065,712701951,606,2008,1,6.73,1,30,800,service,8,"LINESTRING (-111.9329616 33.4146434, -111.9329580 33.4145828)",walk;bike,1,0,,
,3066,712701953,2009,538,1,7.05,1,30,800,service,8,"LINESTRING (-111.9350736 33.4144000, -111.9350737 33.4144636)",walk;bike,1,0,,
,3067,712701953,538,2009,1,7.05,1,30,800,service,8,"LINESTRING (-111.9350737 33.4144636, -111.9350736 33.4144000)",walk;bike,1,0,,
,3068,712701955,2010,535,1,13.71,1,30,800,service,8,"LINESTRING (-111.9372323 33.4144000, -111.9372334 33.4145237)",walk;bike,0,0,,
,3069,712701961,2011,2012,1,12.94,1,30,800,service,8,"LINESTRING (-111.9403000 33.4183487, -111.9401608 33.4183487)",walk;bike,1,0,,
,3070,712701961,2012,2011,1,12.94,1,30,800,service,8,"LINESTRING (-111.9401608 33.4183487, -111.9403000 33.4183487)",walk;bike,1,0,,
,3071,712701962,2013,2014,1,27.12,1,30,800,service,8,"LINESTRING (-111.9402093 33.4179923, -111.9402128 33.4178268, -111.9402351 33.4178107, -111.9403000 33.4178107)",walk;bike,1,0,,
,3072,712701962,2014,2013,1,27.12,1,30,800,service,8,"LINESTRING (-111.9403000 33.4178107, -111.9402351 33.4178107, -111.9402128 33.4178268, -111.9402093 33.4179923)",walk;bike,1,0,,
,3073,712701963,651,2015,1,24.75,1,30,800,service,8,"LINESTRING (-111.9400338 33.4185957, -111.9403000 33.4185960)",walk;bike,1,0,,
,3074,712701963,2015,651,1,24.75,1,30,800,service,8,"LINESTRING (-111.9403000 33.4185960, -111.9400338 33.4185957)",walk;bike,1,0,,
,3075,712701967,2016,2017,1,4.26,1,24,800,service,8,"LINESTRING (-111.9381252 33.4237833, -111.9380794 33.4237841)",walk;bike,1,0,,
,3076,712701967,2017,2016,1,4.26,1,24,800,service,8,"LINESTRING (-111.9380794 33.4237841, -111.9381252 33.4237833)",walk;bike,1,0,,
,3077,712701967,2017,2018,1,4.82,1,24,800,service,8,"LINESTRING (-111.9380794 33.4237841, -111.9380276 33.4237833)",walk;bike,1,0,,
,3078,712701967,2018,2017,1,4.82,1,24,800,service,8,"LINESTRING (-111.9380276 33.4237833, -111.9380794 33.4237841)",walk;bike,1,0,,
,3079,712701967,2018,2019,1,17.79,1,24,800,service,8,"LINESTRING (-111.9380276 33.4237833, -111.9379785 33.4237833, -111.9378362 33.4237833)",walk;bike,1,0,,
,3080,712701967,2019,2018,1,17.79,1,24,800,service,8,"LINESTRING (-111.9378362 33.4237833, -111.9379785 33.4237833, -111.9380276 33.4237833)",walk;bike,1,0,,
,3081,712701967,2019,2020,1,28.87,1,24,800,service,8,"LINESTRING (-111.9378362 33.4237833, -111.9375257 33.4237850)",walk;bike,1,0,,
,3082,712701967,2020,2019,1,28.87,1,24,800,service,8,"LINESTRING (-111.9375257 33.4237850, -111.9378362 33.4237833)",walk;bike,1,0,,
,3083,712701967,2020,2021,1,16.96,1,24,800,service,8,"LINESTRING (-111.9375257 33.4237850, -111.9373433 33.4237861)",walk;bike,1,0,,
,3084,712701967,2021,2020,1,16.96,1,24,800,service,8,"LINESTRING (-111.9373433 33.4237861, -111.9375257 33.4237850)",walk;bike,1,0,,
,3085,712701967,2021,2022,1,28.78,1,24,800,service,8,"LINESTRING (-111.9373433 33.4237861, -111.9370337 33.4237878)",walk;bike,1,0,,
,3086,712701967,2022,2021,1,28.78,1,24,800,service,8,"LINESTRING (-111.9370337 33.4237878, -111.9373433 33.4237861)",walk;bike,1,0,,
,3087,712701967,2022,2023,1,24.63,1,24,800,service,8,"LINESTRING (-111.9370337 33.4237878, -111.9367688 33.4237862)",walk;bike,1,0,,
,3088,712701967,2023,2022,1,24.63,1,24,800,service,8,"LINESTRING (-111.9367688 33.4237862, -111.9370337 33.4237878)",walk;bike,1,0,,
,3089,712701967,2023,372,1,9.77,1,24,800,service,8,"LINESTRING (-111.9367688 33.4237862, -111.9366637 33.4237874)",walk;bike,1,0,,
,3090,712701967,372,2023,1,9.77,1,24,800,service,8,"LINESTRING (-111.9366637 33.4237874, -111.9367688 33.4237862)",walk;bike,1,0,,
,3091,712701968,2022,2024,1,45.18,1,30,800,service,8,"LINESTRING (-111.9370337 33.4237878, -111.9370243 33.4233804)",walk;bike,1,0,,
